"ID","longitude","latitude","topo","inout"
"X15399",-46.35,-16.65,642.053100585938,1
"X15400",-46.3,-16.65,645.134155273438,1
"X15401",-46.25,-16.65,694.177612304688,1
"X15402",-46.2,-16.65,749.502563476562,1
"X15403",-46.15,-16.65,749.502563476562,1
"X15404",-46.1,-16.65,749.502563476562,1
"X15405",-46.05,-16.65,742.299438476562,1
"X15406",-46,-16.65,738.403503417969,1
"X15407",-45.95,-16.65,778.1767578125,1
"X15408",-45.9,-16.65,750.551696777344,1
"X15409",-45.85,-16.65,748.365966796875,1
"X15410",-45.8,-16.65,671.538757324219,1
"X15411",-45.75,-16.65,642.053100585938,1
"X15412",-45.7,-16.65,642.053100585938,1
"X15413",-45.65,-16.65,642.053100585938,1
"X15414",-45.6,-16.65,642.053039550781,1
"X15415",-45.55,-16.65,642.053100585938,1
"X15416",-45.5,-16.65,642.053100585938,1
"X15417",-45.45,-16.65,613.350830078125,1
"X15418",-45.4,-16.65,554.42431640625,1
"X15419",-45.35,-16.65,541.987670898438,1
"X15420",-45.3,-16.65,541.987731933594,1
"X15421",-45.25,-16.65,541.987731933594,1
"X15422",-45.2,-16.65,541.98779296875,1
"X15423",-45.15,-16.65,541.987731933594,1
"X15424",-45.1,-16.65,541.987731933594,1
"X15425",-45.05,-16.65,541.987731933594,1
"X15426",-45,-16.65,546.390380859375,1
"X15427",-44.95,-16.65,596.460571289062,1
"X15428",-44.9,-16.65,642.053100585938,1
"X15429",-44.85,-16.65,642.053100585938,1
"X15430",-44.8,-16.65,642.053100585938,1
"X15431",-44.75,-16.65,642.053100585938,1
"X15432",-44.7,-16.65,642.053100585938,1
"X15433",-44.65,-16.65,671.494689941406,1
"X15434",-44.6,-16.65,738.458862304688,1
"X15435",-44.55,-16.65,749.502563476562,1
"X15436",-44.5,-16.65,767.880126953125,1
"X15437",-44.45,-16.65,861.393188476562,1
"X15438",-44.4,-16.65,864.428466796875,1
"X15439",-44.35,-16.65,864.428466796875,1
"X15440",-44.3,-16.65,864.428466796875,1
"X15441",-44.25,-16.65,864.428466796875,1
"X15442",-44.2,-16.65,864.428527832031,1
"X15443",-44.15,-16.65,864.428466796875,1
"X15444",-44.1,-16.65,864.428466796875,1
"X15445",-44.05,-16.65,864.428466796875,1
"X15446",-44,-16.65,864.428466796875,1
"X15447",-43.95,-16.65,860.680053710938,1
"X15448",-43.9,-16.65,785.731689453125,1
"X15449",-43.85,-16.65,658.013732910156,1
"X15450",-43.8,-16.65,642.053100585938,1
"X15451",-43.75,-16.65,642.053100585938,1
"X15452",-43.7,-16.65,642.053100585938,1
"X15453",-43.65,-16.65,649.341918945312,1
"X15454",-43.6,-16.65,716.380737304688,1
"X15455",-43.55,-16.65,795.973754882812,1
"X15456",-43.5,-16.65,876.860778808594,1
"X15457",-43.45,-16.65,961.099731445312,1
"X15458",-43.4,-16.65,983.836975097656,1
"X15459",-43.35,-16.65,941.298034667969,1
"X15460",-43.3,-16.65,870.385559082031,1
"X15461",-43.25,-16.65,864.428466796875,1
"X15462",-43.2,-16.65,864.428466796875,1
"X15463",-43.15,-16.65,864.428466796875,1
"X15464",-43.1,-16.65,864.428466796875,1
"X15465",-43.05,-16.65,864.428466796875,1
"X15466",-43,-16.65,864.428527832031,1
"X15467",-42.95,-16.65,864.428466796875,1
"X15468",-42.9,-16.65,838.795043945312,1
"X15469",-42.85,-16.65,755.1318359375,1
"X15470",-42.8,-16.65,654.746765136719,1
"X15471",-42.75,-16.65,651.759826660156,1
"X15472",-42.7,-16.65,733.672607421875,1
"X15473",-42.65,-16.65,854.434936523438,1
"X15474",-42.6,-16.65,841.750671386719,1
"X15475",-42.55,-16.65,667.756164550781,1
"X15476",-42.5,-16.65,529.640991210938,1
"X15477",-42.45,-16.65,461.490051269531,1
"X15478",-42.4,-16.65,467.065093994141,1
"X15479",-42.35,-16.65,455.311492919922,1
"X15480",-42.3,-16.65,456.445373535156,1
"X15481",-42.25,-16.65,495.214111328125,1
"X15482",-42.2,-16.65,450.673187255859,1
"X15483",-42.15,-16.65,446.735046386719,1
"X15484",-42.1,-16.65,524.494812011719,1
"X15485",-42.05,-16.65,623.412292480469,1
"X15486",-42,-16.65,617.010986328125,1
"X15487",-41.95,-16.65,455.469177246094,1
"X15488",-41.9,-16.65,382.550018310547,1
"X15489",-41.85,-16.65,481.115844726562,1
"X15490",-41.8,-16.65,542.799133300781,1
"X15491",-41.75,-16.65,582.234741210938,1
"X15492",-41.7,-16.65,632.043212890625,1
"X15493",-41.65,-16.65,634.96484375,1
"X15494",-41.6,-16.65,637.611999511719,1
"X15495",-41.55,-16.65,597.669799804688,1
"X15496",-41.5,-16.65,539.048217773438,1
"X15497",-41.45,-16.65,554.816711425781,1
"X15498",-41.4,-16.65,464.525970458984,1
"X15499",-41.35,-16.65,374.015258789062,1
"X15500",-41.3,-16.65,380.038940429688,1
"X15501",-41.25,-16.65,374.424255371094,1
"X15502",-41.2,-16.65,306.305450439453,1
"X15503",-41.15,-16.65,283.132934570312,1
"X15504",-41.1,-16.65,283.132965087891,1
"X15505",-41.05,-16.65,284.063140869141,1
"X15506",-41,-16.65,317.377197265625,1
"X15507",-40.95,-16.65,396.95361328125,1
"X15508",-40.9,-16.65,565.377868652344,1
"X15509",-40.85,-16.65,661.207092285156,1
"X15510",-40.8,-16.65,739.364501953125,1
"X15511",-40.75,-16.65,721.683227539062,1
"X15512",-40.7,-16.65,642.053100585938,1
"X15513",-40.65,-16.65,642.053100585938,1
"X15514",-40.6,-16.65,643.294555664062,1
"X15515",-40.55,-16.65,723.655151367188,1
"X15516",-40.5,-16.65,831.454833984375,1
"X15517",-40.45,-16.65,670.75537109375,1
"X15518",-40.4,-16.65,642.053100585938,1
"X15519",-40.35,-16.65,642.053100585938,1
"X15520",-40.3,-16.65,642.053100585938,1
"X15521",-47.3,-16.6,883.90087890625,1
"X15522",-47.25,-16.6,963.030639648438,1
"X15523",-47.2,-16.6,878.495849609375,1
"X15524",-47.15,-16.6,864.428527832031,1
"X15525",-47.1,-16.6,864.428466796875,1
"X15526",-47.05,-16.6,864.428466796875,1
"X15527",-47,-16.6,846.400939941406,1
"X15528",-46.95,-16.6,749.262084960938,1
"X15529",-46.9,-16.6,679.66845703125,1
"X15530",-46.85,-16.6,643.254272460938,1
"X15531",-46.8,-16.6,642.053100585938,1
"X15532",-46.75,-16.6,642.053100585938,1
"X15533",-46.7,-16.6,642.053100585938,1
"X15534",-46.65,-16.6,642.053100585938,1
"X15535",-46.6,-16.6,642.053100585938,1
"X15536",-46.55,-16.6,642.053100585938,1
"X15537",-46.5,-16.6,642.053039550781,1
"X15538",-46.45,-16.6,642.053100585938,1
"X15539",-46.4,-16.6,642.053100585938,1
"X15540",-46.35,-16.6,649.240356445312,1
"X15541",-46.3,-16.6,703.896911621094,1
"X15542",-46.25,-16.6,747.20458984375,1
"X15543",-46.2,-16.6,749.502563476562,1
"X15544",-46.15,-16.6,749.502563476562,1
"X15545",-46.1,-16.6,736.713073730469,1
"X15546",-46.05,-16.6,662.020324707031,1
"X15547",-46,-16.6,658.849365234375,1
"X15548",-45.95,-16.6,710.099609375,1
"X15549",-45.9,-16.6,694.958862304688,1
"X15550",-45.85,-16.6,689.735656738281,1
"X15551",-45.8,-16.6,643.407531738281,1
"X15552",-45.75,-16.6,642.053100585938,1
"X15553",-45.7,-16.6,642.053100585938,1
"X15554",-45.65,-16.6,642.053100585938,1
"X15555",-45.6,-16.6,642.053100585938,1
"X15556",-45.55,-16.6,642.053100585938,1
"X15557",-45.5,-16.6,642.053100585938,1
"X15558",-45.45,-16.6,642.053100585938,1
"X15559",-45.4,-16.6,614.8662109375,1
"X15560",-45.35,-16.6,546.174621582031,1
"X15561",-45.3,-16.6,541.987731933594,1
"X15562",-45.25,-16.6,541.987731933594,1
"X15563",-45.2,-16.6,541.987731933594,1
"X15564",-45.15,-16.6,541.987670898438,1
"X15565",-45.1,-16.6,541.987731933594,1
"X15566",-45.05,-16.6,541.98779296875,1
"X15567",-45,-16.6,542.296447753906,1
"X15568",-44.95,-16.6,581.393798828125,1
"X15569",-44.9,-16.6,642.053039550781,1
"X15570",-44.85,-16.6,642.053100585938,1
"X15571",-44.8,-16.6,642.053161621094,1
"X15572",-44.75,-16.6,642.053100585938,1
"X15573",-44.7,-16.6,642.053100585938,1
"X15574",-44.65,-16.6,642.053100585938,1
"X15575",-44.6,-16.6,663.69189453125,1
"X15576",-44.55,-16.6,729.626831054688,1
"X15577",-44.5,-16.6,763.971984863281,1
"X15578",-44.45,-16.6,854.466674804688,1
"X15579",-44.4,-16.6,864.428466796875,1
"X15580",-44.35,-16.6,864.428466796875,1
"X15581",-44.3,-16.6,860.264282226562,1
"X15582",-44.25,-16.6,818.0625,1
"X15583",-44.2,-16.6,833.544677734375,1
"X15584",-44.15,-16.6,864.428466796875,1
"X15585",-44.1,-16.6,864.428466796875,1
"X15586",-44.05,-16.6,864.428527832031,1
"X15587",-44,-16.6,864.428466796875,1
"X15588",-43.95,-16.6,864.428466796875,1
"X15589",-43.9,-16.6,864.428466796875,1
"X15590",-43.85,-16.6,744.654907226562,1
"X15591",-43.8,-16.6,645.4140625,1
"X15592",-43.75,-16.6,642.053100585938,1
"X15593",-43.7,-16.6,642.053100585938,1
"X15594",-43.65,-16.6,642.053100585938,1
"X15595",-43.6,-16.6,646.216247558594,1
"X15596",-43.55,-16.6,715.680297851562,1
"X15597",-43.5,-16.6,806.396362304688,1
"X15598",-43.45,-16.6,875.043029785156,1
"X15599",-43.4,-16.6,909.946533203125,1
"X15600",-43.35,-16.6,872.316284179688,1
"X15601",-43.3,-16.6,864.428466796875,1
"X15602",-43.25,-16.6,864.428466796875,1
"X15603",-43.2,-16.6,864.428466796875,1
"X15604",-43.15,-16.6,864.428466796875,1
"X15605",-43.1,-16.6,864.428466796875,1
"X15606",-43.05,-16.6,864.428405761719,1
"X15607",-43,-16.6,864.428466796875,1
"X15608",-42.95,-16.6,864.322448730469,1
"X15609",-42.9,-16.6,791.93798828125,1
"X15610",-42.85,-16.6,687.122619628906,1
"X15611",-42.8,-16.6,642.053100585938,1
"X15612",-42.75,-16.6,644.947387695312,1
"X15613",-42.7,-16.6,782.164306640625,1
"X15614",-42.65,-16.6,854.439819335938,1
"X15615",-42.6,-16.6,779.855163574219,1
"X15616",-42.55,-16.6,664.659362792969,1
"X15617",-42.5,-16.6,584.854858398438,1
"X15618",-42.45,-16.6,465.542297363281,1
"X15619",-42.4,-16.6,449.118957519531,1
"X15620",-42.35,-16.6,449.118957519531,1
"X15621",-42.3,-16.6,449.118957519531,1
"X15622",-42.25,-16.6,460.602081298828,1
"X15623",-42.2,-16.6,471.0546875,1
"X15624",-42.15,-16.6,615.234985351562,1
"X15625",-42.1,-16.6,760.131713867188,1
"X15626",-42.05,-16.6,730.526611328125,1
"X15627",-42,-16.6,682.991027832031,1
"X15628",-41.95,-16.6,643.677001953125,1
"X15629",-41.9,-16.6,552.483825683594,1
"X15630",-41.85,-16.6,542.416625976562,1
"X15631",-41.8,-16.6,533.847045898438,1
"X15632",-41.75,-16.6,425.726440429688,1
"X15633",-41.7,-16.6,477.395172119141,1
"X15634",-41.65,-16.6,561.142395019531,1
"X15635",-41.6,-16.6,573.966857910156,1
"X15636",-41.55,-16.6,500.044250488281,1
"X15637",-41.5,-16.6,421.367431640625,1
"X15638",-41.45,-16.6,402.675445556641,1
"X15639",-41.4,-16.6,297.375518798828,1
"X15640",-41.35,-16.6,293.74072265625,1
"X15641",-41.3,-16.6,289.623809814453,1
"X15642",-41.25,-16.6,285.933746337891,1
"X15643",-41.2,-16.6,283.132965087891,1
"X15644",-41.15,-16.6,283.132965087891,1
"X15645",-41.1,-16.6,283.132965087891,1
"X15646",-41.05,-16.6,283.233245849609,1
"X15647",-41,-16.6,378.370330810547,1
"X15648",-40.95,-16.6,593.162902832031,1
"X15649",-40.9,-16.6,642.053100585938,1
"X15650",-40.85,-16.6,661.668334960938,1
"X15651",-40.8,-16.6,808.884155273438,1
"X15652",-40.75,-16.6,803.571228027344,1
"X15653",-40.7,-16.6,692.851196289062,1
"X15654",-40.65,-16.6,643.437377929688,1
"X15655",-40.6,-16.6,602.609252929688,1
"X15656",-40.55,-16.6,652.494018554688,1
"X15657",-40.5,-16.6,747.962341308594,1
"X15658",-40.45,-16.6,643.853698730469,1
"X15659",-40.4,-16.6,642.182312011719,1
"X15660",-40.35,-16.6,642.053161621094,1
"X15661",-40.3,-16.6,632.229675292969,1
"X15662",-47.4,-16.55,922.310546875,1
"X15663",-47.35,-16.55,875.962463378906,1
"X15664",-47.3,-16.55,871.991088867188,1
"X15665",-47.25,-16.55,883.16796875,1
"X15666",-47.2,-16.55,864.428466796875,1
"X15667",-47.15,-16.55,864.428466796875,1
"X15668",-47.1,-16.55,864.428466796875,1
"X15669",-47.05,-16.55,864.428466796875,1
"X15670",-47,-16.55,864.428466796875,1
"X15671",-46.95,-16.55,779.995361328125,1
"X15672",-46.9,-16.55,649.070556640625,1
"X15673",-46.85,-16.55,642.053100585938,1
"X15674",-46.8,-16.55,642.053161621094,1
"X15675",-46.75,-16.55,642.053100585938,1
"X15676",-46.7,-16.55,642.053100585938,1
"X15677",-46.65,-16.55,642.053161621094,1
"X15678",-46.6,-16.55,642.053100585938,1
"X15679",-46.55,-16.55,642.053161621094,1
"X15680",-46.5,-16.55,642.053100585938,1
"X15681",-46.45,-16.55,642.053100585938,1
"X15682",-46.4,-16.55,650.22314453125,1
"X15683",-46.35,-16.55,713.612243652344,1
"X15684",-46.3,-16.55,771.774353027344,1
"X15685",-46.25,-16.55,755.432495117188,1
"X15686",-46.2,-16.55,749.502563476562,1
"X15687",-46.15,-16.55,749.502502441406,1
"X15688",-46.1,-16.55,749.413330078125,1
"X15689",-46.05,-16.55,661.115478515625,1
"X15690",-46,-16.55,642.053100585938,1
"X15691",-45.95,-16.55,643.517456054688,1
"X15692",-45.9,-16.55,642.68115234375,1
"X15693",-45.85,-16.55,643.016479492188,1
"X15694",-45.8,-16.55,642.053100585938,1
"X15695",-45.75,-16.55,642.053100585938,1
"X15696",-45.7,-16.55,642.053100585938,1
"X15697",-45.65,-16.55,642.053100585938,1
"X15698",-45.6,-16.55,642.053100585938,1
"X15699",-45.55,-16.55,642.053100585938,1
"X15700",-45.5,-16.55,642.053100585938,1
"X15701",-45.45,-16.55,642.053100585938,1
"X15702",-45.4,-16.55,618.060119628906,1
"X15703",-45.35,-16.55,550.232177734375,1
"X15704",-45.3,-16.55,541.987731933594,1
"X15705",-45.25,-16.55,541.987731933594,1
"X15706",-45.2,-16.55,541.987731933594,1
"X15707",-45.15,-16.55,541.987731933594,1
"X15708",-45.1,-16.55,541.987731933594,1
"X15709",-45.05,-16.55,541.987731933594,1
"X15710",-45,-16.55,541.987731933594,1
"X15711",-44.95,-16.55,541.987731933594,1
"X15712",-44.9,-16.55,578.654541015625,1
"X15713",-44.85,-16.55,637.048461914062,1
"X15714",-44.8,-16.55,642.053100585938,1
"X15715",-44.75,-16.55,642.053100585938,1
"X15716",-44.7,-16.55,642.053100585938,1
"X15717",-44.65,-16.55,642.053100585938,1
"X15718",-44.6,-16.55,642.053100585938,1
"X15719",-44.55,-16.55,663.972106933594,1
"X15720",-44.5,-16.55,733.4775390625,1
"X15721",-44.45,-16.55,811.017883300781,1
"X15722",-44.4,-16.55,845.561218261719,1
"X15723",-44.35,-16.55,858.78173828125,1
"X15724",-44.3,-16.55,797.720397949219,1
"X15725",-44.25,-16.55,751.186767578125,1
"X15726",-44.2,-16.55,754.474731445312,1
"X15727",-44.15,-16.55,844.743591308594,1
"X15728",-44.1,-16.55,864.428466796875,1
"X15729",-44.05,-16.55,864.428466796875,1
"X15730",-44,-16.55,864.428466796875,1
"X15731",-43.95,-16.55,864.428466796875,1
"X15732",-43.9,-16.55,864.428466796875,1
"X15733",-43.85,-16.55,807.336547851562,1
"X15734",-43.8,-16.55,691.407653808594,1
"X15735",-43.75,-16.55,643.155029296875,1
"X15736",-43.7,-16.55,642.053100585938,1
"X15737",-43.65,-16.55,642.053100585938,1
"X15738",-43.6,-16.55,642.053100585938,1
"X15739",-43.55,-16.55,679.458984375,1
"X15740",-43.5,-16.55,810.376098632812,1
"X15741",-43.45,-16.55,863.838439941406,1
"X15742",-43.4,-16.55,864.428466796875,1
"X15743",-43.35,-16.55,864.428466796875,1
"X15744",-43.3,-16.55,864.428527832031,1
"X15745",-43.25,-16.55,864.428466796875,1
"X15746",-43.2,-16.55,864.428466796875,1
"X15747",-43.15,-16.55,864.428527832031,1
"X15748",-43.1,-16.55,864.428466796875,1
"X15749",-43.05,-16.55,864.428466796875,1
"X15750",-43,-16.55,891.013793945312,1
"X15751",-42.95,-16.55,964.196716308594,1
"X15752",-42.9,-16.55,942.898254394531,1
"X15753",-42.85,-16.55,715.145202636719,1
"X15754",-42.8,-16.55,642.053100585938,1
"X15755",-42.75,-16.55,659.357055664062,1
"X15756",-42.7,-16.55,837.569763183594,1
"X15757",-42.65,-16.55,864.428466796875,1
"X15758",-42.6,-16.55,827.503540039062,1
"X15759",-42.55,-16.55,676.650573730469,1
"X15760",-42.5,-16.55,596.534118652344,1
"X15761",-42.45,-16.55,518.293334960938,1
"X15762",-42.4,-16.55,467.522125244141,1
"X15763",-42.35,-16.55,472.049713134766,1
"X15764",-42.3,-16.55,488.264038085938,1
"X15765",-42.25,-16.55,544.916687011719,1
"X15766",-42.2,-16.55,595.972900390625,1
"X15767",-42.15,-16.55,687.197448730469,1
"X15768",-42.1,-16.55,765.025756835938,1
"X15769",-42.05,-16.55,843.462280273438,1
"X15770",-42,-16.55,817.193115234375,1
"X15771",-41.95,-16.55,720.487915039062,1
"X15772",-41.9,-16.55,640.21484375,1
"X15773",-41.85,-16.55,577.142456054688,1
"X15774",-41.8,-16.55,496.801086425781,1
"X15775",-41.75,-16.55,371.921142578125,1
"X15776",-41.7,-16.55,363.021545410156,1
"X15777",-41.65,-16.55,446.185791015625,1
"X15778",-41.6,-16.55,519.333801269531,1
"X15779",-41.55,-16.55,394.414398193359,1
"X15780",-41.5,-16.55,333.711669921875,1
"X15781",-41.45,-16.55,283.211090087891,1
"X15782",-41.4,-16.55,283.132995605469,1
"X15783",-41.35,-16.55,283.132965087891,1
"X15784",-41.3,-16.55,283.132965087891,1
"X15785",-41.25,-16.55,283.132965087891,1
"X15786",-41.2,-16.55,283.132965087891,1
"X15787",-41.15,-16.55,283.132965087891,1
"X15788",-41.1,-16.55,283.132995605469,1
"X15789",-41.05,-16.55,312.627014160156,1
"X15790",-41,-16.55,521.343627929688,1
"X15791",-40.95,-16.55,688.209228515625,1
"X15792",-40.9,-16.55,646.877746582031,1
"X15793",-40.85,-16.55,639.598999023438,1
"X15794",-40.8,-16.55,688.528015136719,1
"X15795",-40.75,-16.55,649.008361816406,1
"X15796",-40.7,-16.55,655.303039550781,1
"X15797",-40.65,-16.55,582.158996582031,1
"X15798",-40.6,-16.55,458.445343017578,1
"X15799",-40.55,-16.55,468.954284667969,1
"X15800",-40.5,-16.55,629.185607910156,1
"X15801",-40.45,-16.55,654.713989257812,1
"X15802",-40.4,-16.55,688.909790039062,1
"X15803",-40.35,-16.55,654.725341796875,1
"X15804",-40.3,-16.55,605.020324707031,1
"X15805",-40.25,-16.55,535.47900390625,1
"X15806",-40.2,-16.55,462.992706298828,1
"X15807",-47.45,-16.5,961.097900390625,1
"X15808",-47.4,-16.5,985.954650878906,1
"X15809",-47.35,-16.5,959.836975097656,1
"X15810",-47.3,-16.5,962.346923828125,1
"X15811",-47.25,-16.5,907.774536132812,1
"X15812",-47.2,-16.5,864.428466796875,1
"X15813",-47.15,-16.5,864.428405761719,1
"X15814",-47.1,-16.5,864.428405761719,1
"X15815",-47.05,-16.5,864.428466796875,1
"X15816",-47,-16.5,864.428466796875,1
"X15817",-46.95,-16.5,778.152221679688,1
"X15818",-46.9,-16.5,649.418395996094,1
"X15819",-46.85,-16.5,642.053100585938,1
"X15820",-46.8,-16.5,642.053100585938,1
"X15821",-46.75,-16.5,642.053100585938,1
"X15822",-46.7,-16.5,642.053100585938,1
"X15823",-46.65,-16.5,642.053100585938,1
"X15824",-46.6,-16.5,642.053100585938,1
"X15825",-46.55,-16.5,642.053100585938,1
"X15826",-46.5,-16.5,642.053100585938,1
"X15827",-46.45,-16.5,680.924560546875,1
"X15828",-46.4,-16.5,799.140258789062,1
"X15829",-46.35,-16.5,809.7822265625,1
"X15830",-46.3,-16.5,854.216979980469,1
"X15831",-46.25,-16.5,839.982849121094,1
"X15832",-46.2,-16.5,760.466674804688,1
"X15833",-46.15,-16.5,749.502563476562,1
"X15834",-46.1,-16.5,736.361450195312,1
"X15835",-46.05,-16.5,659.7509765625,1
"X15836",-46,-16.5,649.765502929688,1
"X15837",-45.95,-16.5,702.450866699219,1
"X15838",-45.9,-16.5,656.922302246094,1
"X15839",-45.85,-16.5,642.053100585938,1
"X15840",-45.8,-16.5,642.053100585938,1
"X15841",-45.75,-16.5,642.053100585938,1
"X15842",-45.7,-16.5,642.053100585938,1
"X15843",-45.65,-16.5,641.870178222656,1
"X15844",-45.6,-16.5,637.772094726562,1
"X15845",-45.55,-16.5,637.722229003906,1
"X15846",-45.5,-16.5,642.053100585938,1
"X15847",-45.45,-16.5,634.233093261719,1
"X15848",-45.4,-16.5,569.611572265625,1
"X15849",-45.35,-16.5,541.987731933594,1
"X15850",-45.3,-16.5,541.987731933594,1
"X15851",-45.25,-16.5,541.987731933594,1
"X15852",-45.2,-16.5,541.987731933594,1
"X15853",-45.15,-16.5,541.987731933594,1
"X15854",-45.1,-16.5,541.987731933594,1
"X15855",-45.05,-16.5,541.987731933594,1
"X15856",-45,-16.5,541.987731933594,1
"X15857",-44.95,-16.5,541.987731933594,1
"X15858",-44.9,-16.5,593.068176269531,1
"X15859",-44.85,-16.5,640.026794433594,1
"X15860",-44.8,-16.5,642.053161621094,1
"X15861",-44.75,-16.5,642.053100585938,1
"X15862",-44.7,-16.5,642.053100585938,1
"X15863",-44.65,-16.5,642.053100585938,1
"X15864",-44.6,-16.5,642.053100585938,1
"X15865",-44.55,-16.5,642.053100585938,1
"X15866",-44.5,-16.5,660.152221679688,1
"X15867",-44.45,-16.5,727.378295898438,1
"X15868",-44.4,-16.5,755.628662109375,1
"X15869",-44.35,-16.5,762.190490722656,1
"X15870",-44.3,-16.5,749.502563476562,1
"X15871",-44.25,-16.5,756.34033203125,1
"X15872",-44.2,-16.5,822.405822753906,1
"X15873",-44.15,-16.5,864.428466796875,1
"X15874",-44.1,-16.5,864.428466796875,1
"X15875",-44.05,-16.5,864.428466796875,1
"X15876",-44,-16.5,864.428466796875,1
"X15877",-43.95,-16.5,864.428466796875,1
"X15878",-43.9,-16.5,841.187927246094,1
"X15879",-43.85,-16.5,732.789428710938,1
"X15880",-43.8,-16.5,661.013244628906,1
"X15881",-43.75,-16.5,642.053100585938,1
"X15882",-43.7,-16.5,642.053100585938,1
"X15883",-43.65,-16.5,642.053039550781,1
"X15884",-43.6,-16.5,642.053100585938,1
"X15885",-43.55,-16.5,665.311340332031,1
"X15886",-43.5,-16.5,743.200805664062,1
"X15887",-43.45,-16.5,843.106018066406,1
"X15888",-43.4,-16.5,871.857177734375,1
"X15889",-43.35,-16.5,870.703857421875,1
"X15890",-43.3,-16.5,882.487854003906,1
"X15891",-43.25,-16.5,864.428466796875,1
"X15892",-43.2,-16.5,864.428466796875,1
"X15893",-43.15,-16.5,864.428466796875,1
"X15894",-43.1,-16.5,864.428466796875,1
"X15895",-43.05,-16.5,864.428466796875,1
"X15896",-43,-16.5,868.730834960938,1
"X15897",-42.95,-16.5,988.661682128906,1
"X15898",-42.9,-16.5,957.27685546875,1
"X15899",-42.85,-16.5,753.681823730469,1
"X15900",-42.8,-16.5,679.501831054688,1
"X15901",-42.75,-16.5,707.012390136719,1
"X15902",-42.7,-16.5,864.15234375,1
"X15903",-42.65,-16.5,864.428466796875,1
"X15904",-42.6,-16.5,864.428466796875,1
"X15905",-42.55,-16.5,825.938781738281,1
"X15906",-42.5,-16.5,659.876220703125,1
"X15907",-42.45,-16.5,602.170471191406,1
"X15908",-42.4,-16.5,606.324829101562,1
"X15909",-42.35,-16.5,594.986267089844,1
"X15910",-42.3,-16.5,563.06396484375,1
"X15911",-42.25,-16.5,565.001586914062,1
"X15912",-42.2,-16.5,631.357666015625,1
"X15913",-42.15,-16.5,658.784484863281,1
"X15914",-42.1,-16.5,769.749450683594,1
"X15915",-42.05,-16.5,872.94384765625,1
"X15916",-42,-16.5,963.310668945312,1
"X15917",-41.95,-16.5,818.724853515625,1
"X15918",-41.9,-16.5,644.679992675781,1
"X15919",-41.85,-16.5,641.75341796875,1
"X15920",-41.8,-16.5,456.190765380859,1
"X15921",-41.75,-16.5,365.452331542969,1
"X15922",-41.7,-16.5,363.021575927734,1
"X15923",-41.65,-16.5,468.086029052734,1
"X15924",-41.6,-16.5,545.81201171875,1
"X15925",-41.55,-16.5,512.169921875,1
"X15926",-41.5,-16.5,418.855621337891,1
"X15927",-41.45,-16.5,359.565399169922,1
"X15928",-41.4,-16.5,286.208557128906,1
"X15929",-41.35,-16.5,283.132965087891,1
"X15930",-41.3,-16.5,283.132965087891,1
"X15931",-41.25,-16.5,283.132965087891,1
"X15932",-41.2,-16.5,283.132995605469,1
"X15933",-41.15,-16.5,284.105285644531,1
"X15934",-41.1,-16.5,283.138427734375,1
"X15935",-41.05,-16.5,316.780517578125,1
"X15936",-41,-16.5,547.933471679688,1
"X15937",-40.95,-16.5,664.960327148438,1
"X15938",-40.9,-16.5,625.153503417969,1
"X15939",-40.85,-16.5,572.363525390625,1
"X15940",-40.8,-16.5,613.072875976562,1
"X15941",-40.75,-16.5,625.963928222656,1
"X15942",-40.7,-16.5,580.490234375,1
"X15943",-40.65,-16.5,508.697662353516,1
"X15944",-40.6,-16.5,391.899871826172,1
"X15945",-40.55,-16.5,385.403991699219,1
"X15946",-40.5,-16.5,446.216064453125,1
"X15947",-40.45,-16.5,576.483276367188,1
"X15948",-40.4,-16.5,662.606689453125,1
"X15949",-40.35,-16.5,644.664306640625,1
"X15950",-40.3,-16.5,638.603271484375,1
"X15951",-40.25,-16.5,606.404846191406,1
"X15952",-40.2,-16.5,597.687377929688,1
"X15953",-40.15,-16.5,556.583129882812,1
"X15954",-47.4,-16.45,970.052062988281,1
"X15955",-47.35,-16.45,986.970947265625,1
"X15956",-47.3,-16.45,986.971008300781,1
"X15957",-47.25,-16.45,981.586608886719,1
"X15958",-47.2,-16.45,910.303771972656,1
"X15959",-47.15,-16.45,866.029479980469,1
"X15960",-47.1,-16.45,864.428466796875,1
"X15961",-47.05,-16.45,864.428466796875,1
"X15962",-47,-16.45,846.3173828125,1
"X15963",-46.95,-16.45,729.81005859375,1
"X15964",-46.9,-16.45,652.254638671875,1
"X15965",-46.85,-16.45,642.053100585938,1
"X15966",-46.8,-16.45,642.053100585938,1
"X15967",-46.75,-16.45,642.053100585938,1
"X15968",-46.7,-16.45,642.053100585938,1
"X15969",-46.65,-16.45,642.053100585938,1
"X15970",-46.6,-16.45,648.684143066406,1
"X15971",-46.55,-16.45,712.679016113281,1
"X15972",-46.5,-16.45,689.301025390625,1
"X15973",-46.45,-16.45,822.961608886719,1
"X15974",-46.4,-16.45,864.428466796875,1
"X15975",-46.35,-16.45,864.428466796875,1
"X15976",-46.3,-16.45,862.740112304688,1
"X15977",-46.25,-16.45,807.958068847656,1
"X15978",-46.2,-16.45,749.502624511719,1
"X15979",-46.15,-16.45,749.502502441406,1
"X15980",-46.1,-16.45,749.502563476562,1
"X15981",-46.05,-16.45,721.860961914062,1
"X15982",-46,-16.45,651.766540527344,1
"X15983",-45.95,-16.45,700.404052734375,1
