V1;V2
-41,06195892;-19,04098599
-41,06219688;-19,04144904
-41,06255616;-19,041912
-41,06293992;-19,04221404
-41,06346696;-19,04272398
-41,06382696;-19,04309496
-41,06416212;-19,04346603
-41,064327;-19,04390496
-41,06449188;-19,04441202
-41,06451204;-19,04487201
-41,06441088;-19,04530896
-41,06431008;-19,04581404
-41,06408688;-19,04634099
-41,06373984;-19,047258
-41,06366316;-19,04771799
-41,06373192;-19,04815602
-41,06389608;-19,04870898
-41,06410992;-19,049148
-41,06429892;-19,04956398
-41,064489;-19,05000201
-41,06463012;-19,05044004
-41,06472192;-19,05090102
-41,06469384;-19,05133797
-41,06440008;-19,05172704
-41,06391588;-19,05172299
-41,06345616;-19,05178797
-41,06301912;-19,05199101
-41,06255796;-19,05217101
-41,06214396;-19,05244398
-41,06168208;-19,05269301
-41,06134008;-19,053081
-41,06090088;-19,05346899
-41,06058192;-19,05385698
-41,06045808;-19,05429303
-41,06033208;-19,05475203
-41,060376;-19,05521301
-41,06032416;-19,05567201
-41,06014992;-19,05610797
-41,06012112;-19,05629697
-41,06004984;-19,05654402
-41,05990008;-19,05704901
-41,05970208;-19,057554
-41,05945512;-19,05801201
-41,05920996;-19,05840099
-41,05867716;-19,05851097
-41,05819188;-19,05857604
-41,05768284;-19,058733
-41,05712592;-19,05877404
-41,05666512;-19,058931
-41,056227;-19,05913503
-41,05574316;-19,05920001
-41,05494216;-19,05942303
-41,05443312;-19,05960303
-41,05397196;-19,059714
-41,05295604;-19,059705
-41,05242288;-19,05981597
-41,05200816;-19,06015797
-41,05171404;-19,06061499
-41,05149084;-19,06114203
-41,05136592;-19,06162398
-41,05148184;-19,06208604
-41,05184112;-19,062549
-41,052249;-19,06289703
-41,05258416;-19,06326801
-41,05292004;-19,063593
-41,05337508;-19,06412598
-41,05366092;-19,06458804
-41,05411704;-19,06493697
-41,05445292;-19,06523901
-41,054715;-19,06572402
-41,05487988;-19,06616304
-41,05487484;-19,06666902
-41,05470096;-19,06715097
-41,05450404;-19,06758603
-41,05423296;-19,06804404
-41,05386792;-19,06831701
-41,053527;-19,06861302
-41,05320912;-19,06893198
-41,05264896;-19,06936497
-41,05223388;-19,06968303
-41,05177308;-19,06981704
-41,05119312;-19,06983603
-41,05051416;-19,06996797
-41,04985896;-19,0701
-41,04937404;-19,07023401
-41,04867204;-19,07027397
-41,04758412;-19,07026497
-41,04695412;-19,07030601
-41,04634896;-19,07037
-41,04576612;-19,07054901
-41,04528192;-19,07059104
-41,044554;-19,07081496
-41,04404496;-19,07090298
-41,043438;-19,07110503
-41,04285696;-19,07119197
-41,04237204;-19,07125704
-41,041863;-19,07138997
-41,04137916;-19,07145504
-41,04079704;-19,07151903
-41,04016812;-19,07155998
-41,03936892;-19,07164503
-41,03861796;-19,07168499
-41,03736012;-19,07172
-41,03677908;-19,071738
-41,03520588;-19,07172504
-41,034627;-19,07158203
-41,03414316;-19,07157798
-41,03372916;-19,07184996
-41,03336304;-19,072215
-41,03301996;-19,072719
-41,03274888;-19,07315298
-41,032431;-19,07354196
-41,03191908;-19,07392797
-41,031459;-19,07404002
-41,03099784;-19,07412804
-41,03031816;-19,07439804
-41,02988112;-19,074555
-41,02939584;-19,07468901
-41,02893612;-19,07475399
-41,02842708;-19,07484201
-41,02791588;-19,07509104
-41,02745508;-19,07522496
-41,02704216;-19,07545104
-41,02665192;-19,07574696
-41,02657488;-19,07620596
-41,02654716;-19,076643
-41,02644492;-19,07719497
-41,02627104;-19,07767602
-41,02609716;-19,07808903
-41,025996;-19,07854803
-41,02567596;-19,07914302
-41,02555104;-19,07957898
-41,02518492;-19,07985204
-41,02474788;-19,08000999
-41,02428816;-19,08007497
-41,02380684;-19,07981802
-41,02339788;-19,07951499
-41,02301484;-19,07912097
-41,02260696;-19,07870301
-41,02227216;-19,07830899
-41,02184088;-19,07791398
-41,02152912;-19,07758998
-41,02124184;-19,077219
-41,02100388;-19,07677998
-41,02064496;-19,076409
-41,02018884;-19,07605998
-41,019732;-19,07577999
-41,01917616;-19,07566002
-41,01871608;-19,07567901
-41,01798816;-19,07590302
-41,01733404;-19,07598897
-41,016897;-19,07614701
-41,01645996;-19,07632701
-41,01592608;-19,07650602
-41,01522408;-19,07647704
-41,01471612;-19,07647299
-41,014161;-19,07637597
-41,01370308;-19,076211
-41,01324408;-19,07611497
-41,01276096;-19,07604198
-41,01230088;-19,07606097
-41,011983;-19,07642601
-41,01168888;-19,076769
-41,01161184;-19,077228
-41,01167988;-19,07768898
-41,01184512;-19,07817399
-41,01179184;-19,07863299
-41,01176412;-19,07909298
-41,01178104;-19,07978301
-41,01177708;-19,08026604
-41,01186888;-19,08072702
-41,01181596;-19,08118701
-41,011812;-19,08169299
-41,01178284;-19,08217602
-41,01177816;-19,08270504
-41,01182208;-19,08316503
-41,01181704;-19,08369504
-41,01193404;-19,08413298
-41,01226308;-19,08510201
-41,01247584;-19,08558702
-41,01266484;-19,08613998
-41,01299892;-19,08660303
-41,01316416;-19,08701901
-41,01335316;-19,08748098
-41,01354216;-19,08803403
-41,013756;-19,08845001
-41,01404184;-19,08882099
-41,01425712;-19,08921402
-41,014422;-19,08965196
-41,01456312;-19,09008999
-41,01455808;-19,09057401
-41,01453216;-19,09085103
-41,01447996;-19,09117098
-41,01418404;-19,09179
-41,01348204;-19,09176102
-41,01270804;-19,091754
-41,01212592;-19,09184103
-41,01166908;-19,09160703
-41,01130908;-19,09130499
-41,010876;-19,09097901
-41,01054084;-19,09060803
-41,01015816;-19,09016802
-41,00977512;-19,08970398
-41,00941692;-19,08917199
-41,00922792;-19,08875601
-41,00891688;-19,08831699
-41,00868;-19,08787698
-41,00839416;-19,08736902
-41,00818104;-19,08690696
-41,00799204;-19,08644499
-41,00770512;-19,08605196
-41,00741892;-19,08561204
-41,007132;-19,08524097
-41,00682096;-19,08489402
-41,00643612;-19,08459099
-41,00602716;-19,08433503
-41,00556888;-19,08416997
-41,00510988;-19,08409698
-41,00452992;-19,08399996
-41,00404608;-19,08406503
-41,00370408;-19,08436104
-41,00350608;-19,08481896
-41,00359788;-19,08539496
-41,00378688;-19,08585702
-41,00395212;-19,08629496
-41,00411592;-19,08680301
-41,00435208;-19,08747198
-41,00451696;-19,08797904
-41,00494608;-19,088604
-41,00537808;-19,089045
-41,00566284;-19,08960003
-41,00592492;-19,09001601
-41,00621004;-19,09057104
-41,00649696;-19,09094103
-41,00675904;-19,091358
-41,00702112;-19,09175103
-41,00723388;-19,09223604
-41,00737608;-19,09267398
-41,00756508;-19,093113
-41,00794812;-19,09355301
-41,00820984;-19,09399302
-41,00854392;-19,09447902
-41,00875812;-19,09491804
-41,00897016;-19,09544796
-41,00913612;-19,09586403
-41,00927616;-19,09634796
-41,00919804;-19,09694601
-41,009121;-19,097451
-41,00906808;-19,09791099
-41,00889384;-19,098369
-41,00872104;-19,09880496
-41,00852304;-19,09924002
-41,00820516;-19,09955997
-41,00779116;-19,09990098
-41,00732892;-19,10012697
-41,00698692;-19,10042298
-41,00652504;-19,10069604
-41,005989;-19,10103597
-41,005575;-19,101285
-41,00492088;-19,10132604
-41,00395284;-19,10131704
-41,00342004;-19,10138202
-41,00278896;-19,10162898
-41,00210388;-19,10215197
-41,00130612;-19,10232999
-41,000904;-19,10215404
-41,00063904;-19,101978
-41,00038596;-19,10173203
-40,99990608;-19,10125098
-40,99893696;-19,100691
-40,99777704;-19,10048004
-40,99731696;-19,10046996
-40,99683204;-19,10041398
-40,99632408;-19,10042802
-40,99583808;-19,100349
-40,99537908;-19,10033802
-40,99472604;-19,10035602
-40,99426884;-19,10041398
-40,99371912;-19,10063601
-40,99328892;-19,100808
-40,99283712;-19,101051
-40,99238604;-19,101339
-40,99191012;-19,10158101
-40,99145688;-19,10179998
-40,99099716;-19,10178999
-40,99048596;-19,10166597
-40,98999888;-19,101564
-40,98953592;-19,10146203
-40,98904992;-19,10138301
-40,98858696;-19,10125701
-40,98814704;-19,10108502
-40,98768192;-19,10091402
-40,98726504;-19,10069496
-40,98682404;-19,10050002
-40,98633804;-19,10042199
-40,98582792;-19,10036601
-40,98536496;-19,100241
-40,98488508;-19,10036898
-40,98445992;-19,10070198
-40,98420504;-19,10107701
-40,98402792;-19,10160999
-40,98389616;-19,10205
-40,98390984;-19,10253303
-40,98414096;-19,10296296
-40,98436992;-19,10334798
-40,98455316;-19,10382597
-40,98463992;-19,10428299
-40,98470112;-19,10471796
-40,98469104;-19,10520099
-40,98456;-19,10566404
-40,98438288;-19,10622096
-40,98425292;-19,10670696
-40,98402504;-19,10717298
-40,98377016;-19,10754801
-40,983516;-19,10796804
-40,98326688;-19,10852703
-40,98296484;-19,10892501
-40,98271212;-19,10936898
-40,98238416;-19,10972304
-40,98206016;-19,11021399
-40,98159108;-19,11070899
-40,98131208;-19,11108501
-40,98093588;-19,11143997
-40,980582;-19,11174804
-40,98015792;-19,11210399
-40,97977992;-19,11241296
-40,97937708;-19,11267702
-40,97887596;-19,11292002
-40,97844612;-19,113093
-40,97794284;-19,11324402
-40,97746584;-19,11346398
-40,97701296;-19,11368304
-40,976559;-19,11385602
-40,976154;-19,114074
-40,97562804;-19,114272
-40,97517408;-19,11444498
-40,97471796;-19,11457197
-40,97421504;-19,11474702
-40,97376216;-19,11494304
-40,97331;-19,115208
-40,97293092;-19,11547098
-40,97257992;-19,11587103
-40,97235096;-19,11629097
-40,97210004;-19,11678102
-40,97184984;-19,11733902
-40,97174688;-19,11793896
-40,97126808;-19,11891798
-40,97113884;-19,11942702
-40,97100708;-19,11986703
-40,970754;-19,12033404
-40,97047896;-19,12084704
-40,97012688;-19,12120101
-40,969755;-19,12169403
-40,96947492;-19,12204602
-40,969098;-19,12237803
-40,96866888;-19,12257297
-40,968117;-19,12272597
-40,96761012;-19,12274001
-40,96704996;-19,12261698
-40,96653804;-19,12247001
-40,96600092;-19,12232304
-40,96529388;-19,12213503
-40,96485504;-19,12198599
-40,96438992;-19,12181499
-40,96385316;-19,12164597
-40,96336788;-19,12161303
-40,96292904;-19,121463
-40,96244484;-19,12145301
-40,96196316;-19,12151196
-40,96146096;-19,12170996
-40,96098504;-19,12197501
-40,96063188;-19,12230702
-40,96028304;-19,12277601
-40,96008;-19,12326399
-40,95985392;-19,123776
-40,95949104;-19,124613
-40,95933588;-19,12507704
-40,95913104;-19,12549599
-40,95894996;-19,12591503
-40,95879408;-19,12637898
-40,95851904;-19,12686903
-40,95806904;-19,12720302
-40,95761508;-19,127376
-40,95718488;-19,12757103
-40,95617796;-19,12787397
-40,95569916;-19,12802499
-40,955445;-19,12842198
-40,95541404;-19,12899798
-40,95542916;-19,12950297
-40,95561384;-19,13002704
-40,95589392;-19,13052501
-40,95619812;-19,13097699
-40,95647784;-19,13145201
-40,95666108;-19,13190696
-40,95696816;-19,13247297
-40,95712584;-19,13290497
-40,957236;-19,13333904
-40,95727308;-19,133775
-40,95733716;-19,13430204
-40,95759384;-19,13482404
-40,95784908;-19,13525397
-40,95814896;-19,13559003
-40,95878292;-19,13578002
-40,95957312;-19,13631102
-40,95989784;-19,13664699
-40,96024704;-19,13702796
-40,96062216;-19,13740902
-40,96097496;-19,13790501
-40,96135584;-19,13851503
-40,96161108;-19,138968
-40,96177092;-19,13944698
-40,96195416;-19,13992497
-40,96196892;-19,14042996
-40,96188684;-19,14091497
-40,96178208;-19,14144597
-40,96168092;-19,14213897
-40,96164816;-19,14264504
-40,96147104;-19,14320196
-40,96126512;-19,14359796
-40,96098684;-19,14399603
-40,960683;-19,14434901
-40,96035288;-19,14465699
-40,95994896;-19,14489702
-40,95949392;-19,14504804
-40,95901188;-19,145106
-40,95845496;-19,14507504
-40,95787212;-19,14499899
-40,95726516;-19,14490098
-40,95675504;-19,14482196
-40,95621684;-19,14465303
-40,95568188;-19,14452901
-40,95502092;-19,14427098
-40,95448416;-19,144125
-40,95402192;-19,14402204
-40,95355716;-19,14385104
-40,95286992;-19,14350103
-40,95247284;-19,14318999
-40,95203004;-19,14292602
-40,95160884;-19,14259302
-40,95121392;-19,14230502
-40,95074412;-19,14197202
-40,95028116;-19,14184701
-40,94971992;-19,14170103
-40,948911;-19,14133203
-40,94849196;-19,14106698
-40,94809812;-19,14082497
-40,94768016;-19,140606
-40,94726112;-19,14031899
-40,94674992;-19,14021702
-40,94621604;-19,14016302
-40,945617;-19,14033996
-40,94518716;-19,14051204
-40,94480808;-19,14079797
-40,94450316;-19,141128
-40,94415108;-19,14148197
-40,94382384;-19,14185898
-40,943475;-19,14232797
-40,94319708;-19,14274899
-40,94302104;-19,14332904
-40,94291592;-19,14388299
-40,94286084;-19,14445899
-40,94282592;-19,14491997
-40,94293788;-19,14542199
-40,94307108;-19,14585597
-40,94322912;-19,14628797
-40,94343612;-19,14674202
-40,94366688;-19,14717303
-40,94391996;-19,14755697
-40,94419716;-19,14794001
-40,94447616;-19,14837003
-40,94472996;-19,14877602
-40,94515116;-19,14908697
-40,94549784;-19,14937704
-40,94594208;-19,14966297
-40,94645688;-19,14992496
-40,94682912;-19,15021404
-40,94734392;-19,15047603
-40,947741;-19,15078797
-40,94801784;-19,15117101
-40,94808084;-19,15165197
-40,94788104;-19,15225497
-40,94778096;-19,15297002
-40,94757684;-19,15341201
-40,94741988;-19,15382997
-40,94717004;-19,15438896
-40,946841;-19,15471899
-40,94643708;-19,15496001
-40,94596296;-19,15529499
-40,94556012;-19,15555797
-40,94498916;-19,15587198
-40,94453916;-19,15618302
-40,94410896;-19,15637904
-40,94370612;-19,15664202
-40,942998;-19,15725897
-40,94260488;-19,15786701
-40,94228016;-19,15833501
-40,94172684;-19,15927002
-40,94142516;-19,15969104
-40,94122212;-19,16015697
-40,94114112;-19,16071002
-40,94098704;-19,16121996
-40,94083188;-19,16170704
-40,94077284;-19,16216802
-40,94064216;-19,16263197
-40,94056116;-19,16316297
-40,94045388;-19,16362503
-40,94030412;-19,16429598
-40,94022312;-19,16482698
-40,94015112;-19,16565597
-40,940073;-19,16627904
-40,93997688;-19,16713197
-40,93996608;-19,16756901
-40,93988292;-19,16803098
-40,93984692;-19,16846802
-40,93987608;-19,16945604
-40,93991388;-19,16991504
-40,93997616;-19,17037296
-40,94003916;-19,17085401
-40,94010288;-19,171404
-40,94026416;-19,17190503
-40,940397;-19,17233802
-40,94067816;-19,17283698
-40,940838;-19,17333801
-40,94102016;-19,17377001
-40,94132508;-19,17426699
-40,94170596;-19,174878
-40,94201412;-19,17546696
-40,94222112;-19,17592101
-40,94214084;-19,176498
-40,94201088;-19,176984
-40,941783;-19,17747297
-40,94162604;-19,17789102
-40,94137296;-19,17831204
-40,94107416;-19,17884799
-40,94068212;-19,17950301
-40,94045496;-19,17999099
-40,940181;-19,18054998
-40,93995204;-19,18099296
-40,93970112;-19,18150596
-40,93944804;-19,18194903
-40,93907184;-19,18230399
-40,93862112;-19,18259199
-40,93814016;-19,18269702
-40,93764804;-19,182411
-40,93717608;-19,18200996
-40,93677792;-19,18162998
-40,93647516;-19,18122399
-40,93617204;-19,18079496
-40,93589412;-19,18036602
-40,93551684;-19,17989397
-40,93526412;-19,17951003
-40,93481484;-19,17906201
-40,93437204;-19,17882099
-40,93389;-19,17888003
-40,93338816;-19,17907704
-40,93300908;-19,17936297
-40,93265808;-19,17976302
-40,93228296;-19,18016397
-40,93192908;-19,18047204
-40,93131816;-19,18106298
-40,93101396;-19,18141596
-40,93088292;-19,18190196
-40,930776;-19,18238796
-40,930983;-19,18281897
-40,931262;-19,183248
-40,93158996;-19,18372203
-40,93179588;-19,18413099
-40,93173612;-19,18456902
-40,93180308;-19,18518804
-40,931793;-19,18567098
-40,93163604;-19,18608903
-40,93125804;-19,186398
-40,93063092;-19,18648296
-40,93007292;-19,18640601
-40,92919992;-19,18633797
-40,92849684;-19,18630998
-40,92803496;-19,18620801
-40,92745284;-19,18617696
-40,92697008;-19,18619001
-40,92648984;-19,18631799
-40,92606288;-19,186605
-40,925637;-19,186938
-40,925484;-19,18749402
-40,92540192;-19,18800198
-40,92549516;-19,188666
-40,92570108;-19,18909701
-40,92617916;-19,189728
-40,92650316;-19,19004102
-40,92692112;-19,19025999
-40,92729408;-19,19061801
-40,92761988;-19,19099997
-40,92794784;-19,19145096
-40,92824988;-19,191834
-40,92857892;-19,19233098
-40,92885612;-19,19271402
-40,92891696;-19,19314899
-40,92907608;-19,19360502
-40,92909012;-19,19408697
-40,92922584;-19,19458899
-40,92912216;-19,19516598
-40,92894216;-19,19563101
-40,92881004;-19,19607102
-40,92863292;-19,19662803
-40,92850188;-19,19709099
-40,92839496;-19,197576
-40,92818904;-19,19797299
-40,92793812;-19,19846196
-40,92768216;-19,19883699
-40,92730704;-19,19923704
-40,92685992;-19,19966301
-40,92643584;-19,20006504
-40,92608196;-19,20035097
-40,925655;-19,20063798
-40,92517584;-19,20078801
-40,92467508;-19,201032
-40,924197;-19,20125097
-40,92381792;-19,20151404
-40,92333984;-19,201734
-40,92276492;-19,20191004
-40,92225912;-19,20199302
-40,921776;-19,20200598
-40,921398;-19,20231396
-40,92150888;-19,20279402
-40,92183504;-19,20317598
-40,92225408;-19,20346398
-40,922676;-19,20379698
-40,92338592;-19,20410001
-40,92402384;-19,20440502
-40,924566;-19,20473496
-40,92500808;-19,20495303
-40,92550092;-19,20523896
-40,92591996;-19,20550401
-40,92636384;-19,20579102
-40,92666408;-19,20612798
-40,92677388;-19,20656097
-40,92693192;-19,20699396
-40,92711516;-19,20747204
-40,92727284;-19,20790404
-40,92743304;-19,20840597
-40,92756804;-19,208862
-40,92789312;-19,20922101
-40,92819696;-19,209672
-40,92847704;-19,21014801
-40,92858612;-19,21058199
-40,92886692;-19,21105701
-40,92905088;-19,21155804
-40,92925788;-19,212012
-40,92954192;-19,21260204
-40,92977304;-19,21307796
-40,92986016;-19,21355901
-40,93001892;-19,21401396
-40,93015392;-19,21449303
-40,93026696;-19,21504203
-40,93020792;-19,21550301
-40,93014888;-19,21594203
-40,93008984;-19,21642596
-40,93010496;-19,21693104
-40,93007508;-19,21752999
-40,92996888;-19,21806099
-40,92994692;-19,21893498
-40,92986412;-19,21939704
-40,92970716;-19,21983804
-40,92948504;-19,22048802
-40,92947496;-19,22097096
-40,92965892;-19,221471
-40,93017696;-19,22180202
-40,93081704;-19,22217597
-40,931307;-19,22237001
-40,93205904;-19,22244201
-40,93259112;-19,22242698
-40,93366212;-19,22262903
-40,93417296;-19,22273001
-40,93465788;-19,22276304
-40,93518816;-19,22267997
-40,935744;-19,22266503
-40,93623396;-19,22288202
-40,93656084;-19,22328702
-40,93655004;-19,22372397
-40,93632108;-19,22416596
-40,93609896;-19,22483898
-40,93606296;-19,22527701
-40,93607988;-19,22585103
-40,93631208;-19,22632704
-40,93663716;-19,226664
-40,93707888;-19,22688198
-40,93754508;-19,22709897
-40,93820496;-19,22733396
-40,93874316;-19,22752701
-40,93921116;-19,22778999
-40,93962912;-19,22800896
-40,94012088;-19,22829399
-40,94056692;-19,22865003
-40,94089308;-19,22900904
-40,94124084;-19,22934501
-40,941351;-19,229778
-40,94132004;-19,230354
-40,94145504;-19,23083298
-40,94146908;-19,23129198
-40,94153388;-19,23186501
-40,94166888;-19,23234399
-40,94134812;-19,232928
-40,94126496;-19,23338898
-40,94103888;-19,23394698
-40,940739;-19,23441498
-40,94053308;-19,23481098
-40,94028;-19,23527799
-40,94010216;-19,23578802
-40,93970112;-19,23614397
-40,93944804;-19,23658704
-40,93909488;-19,23694101
-40,93881588;-19,23731703
-40,93853796;-19,23773796
-40,93823412;-19,23809103
-40,937931;-19,23849
-40,93760412;-19,23886602
-40,93720416;-19,23924501
-40,93679916;-19,239462
-40,93634808;-19,23977304
-40,93591896;-19,23999201
-40,93546608;-19,24023402
-40,93501392;-19,24049898
-40,934511;-19,24065
-40,93405416;-19,24075404
-40,93357608;-19,240974
-40,93302384;-19,241127
-40,93244604;-19,24121097
-40,93191612;-19,24129404
-40,93143408;-19,24135299
-40,93090308;-19,24141302
-40,93032312;-19,24145199
-40,92991884;-19,24169202
-40,929714;-19,24213401
-40,93006896;-19,24265403
-40,93049412;-19,243125
-40,93097004;-19,24366401
-40,93158096;-19,24387704
-40,93212096;-19,24411599
-40,93260912;-19,24426404
-40,93322004;-19,24447698
-40,93368588;-19,24467201
-40,93417584;-19,24486497
-40,93464312;-19,24510599
-40,93515504;-19,24525296
-40,93561908;-19,24537896
-40,936185;-19,245708
-40,93660908;-19,24611102
-40,937031;-19,24649001
-40,937526;-19,24684497
-40,93799796;-19,24724601
